edge_id,source,source_label,source_type,target,target_label,target_type,predicate,layer,assertion_count,source_count,source_ids,population,care_setting
edge:8901456af0b6,concept:16501326ecd5,CSA-AKI,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,8,0,,,
edge:896d4b74d45e,concept:186238cccd6f,Sepsis,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,8,8,PMID:22309622;PMID:26141259;PMID:31197113;PMID:34846061;PMID:39380059;PMID:39963236;PMID:41937187;PMID:42605405,Neonatal;Non-neonatal pediatric;Not specified;Pediatric age unclear,Sepsis
edge:95f2e58a2351,concept:0150705d6583,Neonatal AKI,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:a1cb755754cc,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,8,0,,,
edge:b8f3fcdc8f00,concept:5842cf7adf84,RAI,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:b9c819e6f07d,concept:fdd28da50824,RCA,clinical_concept,setting:90eace7f13ff,Kidney replacement therapy,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:ca929d44bee4,concept:d1d50bf387fa,poor outcome,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:cade9f7b8905,concept:98c2443d3f14,cardiac surgery-associated acute kidney injury (CSA-AKI),clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:cbdfc17fdedf,concept:989fe9aa79c0,NGAL,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,8,0,,,
edge:d7edfe295bfc,concept:d51947a9247d,pediatric patients,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,8,0,,,
edge:ddd5661e7944,concept:a5e582c4947e,severe acute kidney injury,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,8,0,,,
edge:e4bd5634dd7b,concept:cfed5392e86b,Rhabdomyolysis,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,8,0,,,
edge:fb5f8f1bf01a,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Prediction,empirical_assertion,8,8,PMID:25294924;PMID:27806970;PMID:30043916;PMID:34742257;PMID:37889917;PMID:39980830;PMID:40279316;PMID:42237840,Neonatal;Non-neonatal pediatric;Pediatric age unclear,General inpatient;Kidney replacement therapy;Not specified;PICU;Sepsis
edge:05ae313b5f8d,concept:1728f2b1c5c0,aRAI,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:1254374bc419,concept:877092f761a5,5-year-old male child,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:12dc6708688f,concept:97538d771d18,uNGAL,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,7,0,,,
edge:1a150e2d6880,concept:989fe9aa79c0,NGAL,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:1abee92973b6,concept:83041302c0a8,infants,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,7,0,,,
edge:267af9544d43,concept:4276166e23d9,eGFR,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,7,0,,,
edge:2edef8f959f0,concept:a5e582c4947e,severe acute kidney injury,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:3992ad4d262e,concept:6cab5ccce04f,early fluid overload,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:3e86100aa25c,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,7,0,,,
edge:44c6f3017878,concept:42b89a6b7380,vancomycin,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,7,0,,,
edge:4957e93f0801,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,7,7,PMID:25970334;PMID:26506741;PMID:31179128;PMID:34616543;PMID:39493743;PMID:40272699;PMID:40463848,Neonatal;Non-neonatal pediatric;Not specified,Cardiac surgery;General inpatient;Not specified;Sepsis
edge:4b37c9bb810d,concept:186238cccd6f,Sepsis,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:4b514dab3585,concept:877092f761a5,5-year-old male child,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:5484cdd741c2,concept:2807f5d1984f,Cardiac surgery-associated acute kidney injury,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:56273d0ce6f7,concept:44b04110b9cf,Sepsis-associated acute kidney injury,clinical_concept,setting:186238cccd6f,Sepsis,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:56c0e1d0ac60,concept:c044de379dff,Kidney Disease: Improving Global Outcomes criteria,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:5be921a91caa,concept:4f4a351f26a7,Fluid overload,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:67c39b479312,concept:ebcb3fbb8865,eculizumab,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:726f230c8dd4,concept:821dea596ce1,postoperative acute kidney injury,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:78ec93a5c1a0,concept:f7d635cfe882,morbidity and mortality,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:83735b5571c7,concept:6cab5ccce04f,early fluid overload,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:865d732a121b,concept:310856e3f537,Pregnancy-related acute kidney injury (PRAKI),clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:8ad42040e354,concept:3ae2e469c093,underweight,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:8c51c7b03934,concept:a5e582c4947e,severe acute kidney injury,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:8fb9bffb8e2c,concept:5c76a77d0978,indomethacin,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,7,0,,,
edge:98ded766a786,concept:16501326ecd5,CSA-AKI,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,7,0,,,
edge:9d32925e3fc4,concept:2247e02f778d,Hypertension,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,7,0,,,
edge:ab019c011d05,concept:68ea491b092f,acute renal failure,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:ad77a19e78c2,concept:abb5d174afd9,MAKE-90,clinical_concept,setting:90eace7f13ff,Kidney replacement therapy,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:c67b15d2943a,concept:989fe9aa79c0,NGAL,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,7,0,,,
edge:c7950b23895a,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:faa0eb06e45f,MIS-C,clinical_concept,Association,empirical_assertion,7,7,PMID:32924059;PMID:33579813;PMID:35747195;PMID:36791681;PMID:36896751;PMID:40731771;PMID:41618219,Non-neonatal pediatric;Pediatric age unclear,General inpatient;Not specified
edge:c8cf95bd45b9,concept:966ac4713e4b,dialysis,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:cd993b97dbbc,concept:1728f2b1c5c0,aRAI,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:d13e630f491c,concept:be594bc0b9db,renal function,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,7,0,,,
edge:d45368391e3c,concept:1cc152716766,severe AKI,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:dd2a5a390815,concept:1da5a27f88be,CA-AKI,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:e2b67cc57d71,concept:59e2545d8c12,renal replacement therapy,clinical_concept,setting:90eace7f13ff,Kidney replacement therapy,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:eb17061a1947,concept:6670fd44fff1,neonatal AKI,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,7,0,,,
edge:ed84264bb18f,concept:44861e186e12,KIM-1,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:ee575390ee27,concept:310856e3f537,Pregnancy-related acute kidney injury (PRAKI),clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,7,0,,,
edge:f38024156980,concept:be594bc0b9db,renal function,clinical_concept,relation:a81434589757,Monitoring,relation,Participates in relation,relation_context,7,0,,,
edge:fcc5fa679c5d,concept:222e14394aeb,rhabdomyolysis,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,7,0,,,
edge:ffff0447e205,concept:6cab5ccce04f,early fluid overload,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,7,0,,,
edge:01b4c67a6560,concept:7b0261c11888,therapeutic hypothermia,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,6,0,,,
edge:02ea36a02f53,concept:c8eed53d9aca,Rasburicase,clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,6,0,,,
edge:040e8b52c56f,concept:ac5779b12a77,IVH,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,6,0,,,
edge:084f6ff2059f,concept:8257a9cef2fe,ARC,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,6,0,,,
edge:09090937b5a6,concept:c044de379dff,Kidney Disease: Improving Global Outcomes criteria,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,6,0,,,
edge:0c8856ffd8cc,concept:564d425cfce5,uNGAL concentration,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,6,0,,,
edge:0e861e3e909e,concept:5501c332f08d,hospital mortality,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,6,0,,,
