evaluation,source_database,target_database,model,endpoint,n,event_rate,auroc,average_precision,brier,ece_10bin
concept_availability_with_concepts,MIMIC-III,eICU,demographic,next_aki_stage2plus,9292,0.4517864829961257,0.5280034774537878,0.4735583802950287,0.2773735523223877,0.1741649962438882
concept_availability_with_concepts,MIMIC-III,eICU,demographic,next_aki_stage3,9292,0.18854928971157986,0.5328496496614705,0.20297755790284874,0.16257479786872864,0.09932059507289429
concept_availability_with_concepts,MIMIC-III,eICU,demographic,hospital_death,9292,0.15088247955230305,0.5774589171001412,0.185800015892497,0.12728510797023773,0.017013133742842145
concept_availability_with_concepts,MIMIC-III,eICU,demographic,icu_death,9291,0.10171133354859542,0.5067908842052143,0.10270179080540215,0.09258299320936203,0.03103572643909191
concept_availability_with_concepts,MIMIC-III,eICU,xgboost,next_aki_progression,9292,0.11450710288420146,0.5202219018316332,0.1190765762558673,0.2534752556708253,0.38963117281129733
concept_availability_with_concepts,MIMIC-III,eICU,xgboost,next_aki_stage2plus,9292,0.4517864829961257,0.528736902030301,0.47293683314120755,0.24987230768781016,0.051998335908211527
concept_availability_with_concepts,MIMIC-III,eICU,xgboost,next_aki_stage3,9292,0.18854928971157986,0.5550288870317213,0.215786599425476,0.223070630562998,0.2540884809989484
concept_availability_with_concepts,MIMIC-III,eICU,xgboost,hospital_death,9292,0.15088247955230305,0.5831873803311945,0.18346587501182543,0.2316889282815159,0.3171142578153866
concept_availability_with_concepts,MIMIC-III,eICU,xgboost,icu_death,9291,0.10171133354859542,0.5564324449059651,0.11708286338254402,0.23297948903629095,0.37007319062912947
concept_availability_with_concepts,MIMIC-III,eICU,random_transformer,next_aki_progression,9292,0.11450710288420146,0.528274475840793,0.12545228024541635,0.1045529916882515,0.056358237658217195
concept_availability_with_concepts,MIMIC-III,eICU,random_transformer,next_aki_stage2plus,9292,0.4517864829961257,0.5268537488545502,0.4741837869941198,0.2778117060661316,0.1737172264979412
concept_availability_with_concepts,MIMIC-III,eICU,random_transformer,next_aki_stage3,9292,0.18854928971157986,0.5603488018240617,0.21762528341755044,0.17688705027103424,0.1562727543549854
concept_availability_with_concepts,MIMIC-III,eICU,random_transformer,hospital_death,9292,0.15088247955230305,0.5853531258079623,0.19101364281295524,0.12910889089107513,0.04761292602429091
concept_availability_with_concepts,MIMIC-III,eICU,random_transformer,icu_death,9291,0.10171133354859542,0.5629283489096573,0.12132751960473674,0.09211083501577377,0.026537853073296248
concept_availability_with_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_progression,9292,0.11450710288420146,0.5191279616457283,0.12994388275475893,0.10267123579978943,0.03060226204227359
concept_availability_with_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_stage2plus,9292,0.4517864829961257,0.5319686417504325,0.5002806694694363,0.29160377383232117,0.2085833833715267
concept_availability_with_concepts,MIMIC-III,eICU,semantic_transformer,next_aki_stage3,9292,0.18854928971157986,0.5790637906810556,0.3061336271721583,0.1643703132867813,0.12617542562678333
concept_availability_with_concepts,MIMIC-III,eICU,semantic_transformer,hospital_death,9292,0.15088247955230305,0.6579583032748798,0.251413328145343,0.14754438400268555,0.08933294080342138
